gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000168792.5	1121.14980122239	-2.285340862926	0.243407011108637	2.86681825669867e-22	1.98706340417427e-20	ABHD15	protein_coding
ENSG00000111885.7	4872.96087296338	-3.23002472922255	0.340565494556673	3.04415980655728e-22	2.10511032535207e-20	MAN1A1	protein_coding
ENSG00000162817.7	4449.19681740274	-2.30861393875379	0.246106301467909	3.1482445244806e-22	2.17207110130236e-20	C1orf115	protein_coding
ENSG00000107372.13	7491.59590830829	-2.37260134303878	0.252809594795804	3.16414316560285e-22	2.17802158178497e-20	ZFAND5	protein_coding
ENSG00000104635.15	15210.3694436056	-2.84257574623237	0.301571166328364	3.65683093927507e-22	2.49991983595236e-20	SLC39A14	protein_coding
ENSG00000149476.16	6366.52585457255	-2.89492286746222	0.307065075748544	3.81893656907517e-22	2.60479311361772e-20	TKFC	protein_coding
ENSG00000152270.9	894.552147703442	-4.19337295882867	0.443339155452433	4.08702807632264e-22	2.76248039930765e-20	PDE3B	protein_coding
ENSG00000213533.13	47.1183363184095	-2.90407934724105	0.308336806629062	4.2099112278214e-22	2.83912999762739e-20	STIMATE	protein_coding
ENSG00000163686.15	909.278424190789	-4.08422652577002	0.431790732540246	4.26363711943084e-22	2.8689008149914e-20	ABHD6	protein_coding
ENSG00000102897.10	1461.99537748559	-1.74536410114903	0.186229024376907	4.46763924238591e-22	2.99271860927877e-20	LYRM1	protein_coding
ENSG00000093217.11	953.378580166091	-3.31286466732259	0.350855456958035	4.78261967857623e-22	3.18450913700015e-20	XYLB	protein_coding
ENSG00000181035.14	1862.70549772308	-3.55132660407279	0.375726896222741	4.78585683348385e-22	3.18450913700015e-20	SLC25A42	protein_coding
ENSG00000171402.15	4.51160140017985	-4.95359209610827	0.528383717815349	5.28084686018813e-22	3.49060480208859e-20	XAGE3	protein_coding
ENSG00000100664.11	7981.61323858815	-1.31031595253621	0.138902438297683	5.84120173727385e-22	3.85249126914517e-20	EIF5	protein_coding
ENSG00000151093.8	428.544776202402	-1.59029829355667	0.169776938123339	6.1910932114685e-22	4.05645304225386e-20	OXSM	protein_coding
ENSG00000067064.11	3119.10614352811	-2.1312119706963	0.229300242357875	6.71270077663773e-22	4.3695304207579e-20	IDI1	protein_coding
ENSG00000123454.12	568.245638637252	-5.25339295314022	0.564804304341823	7.767333641808e-22	5.03414007005751e-20	DBH	protein_coding
ENSG00000003989.18	7808.2446763427	-4.45815291241902	0.475851714208016	8.28365778967945e-22	5.34563718095629e-20	SLC7A2	protein_coding
ENSG00000167315.18	10233.8658326453	-3.05290019620199	0.326479907634466	9.30200149355555e-22	5.97703499402433e-20	ACAA2	protein_coding
ENSG00000175806.15	1394.80325147198	-2.44225161394305	0.263315346951573	9.48815548321745e-22	6.08359399644497e-20	MSRA	protein_coding
ENSG00000123104.12	2752.56058862741	-3.01550714754254	0.322701503244164	9.52503389334831e-22	6.09418995445574e-20	ITPR2	protein_coding
ENSG00000160200.18	179.982896252253	-4.32271896035254	0.461765055694059	9.63193507063267e-22	6.139154647655e-20	CBS	protein_coding
ENSG00000204653.10	1614.08310178113	-5.70888691252834	0.619436057216613	9.63631795210182e-22	6.139154647655e-20	ASPDH	protein_coding
ENSG00000106034.18	814.350449025636	-3.87727195292549	0.413511811612871	9.83062180143092e-22	6.23640484322555e-20	CPED1	protein_coding
ENSG00000107864.15	735.20627403931	-3.0374760771797	0.325117484433429	9.90510861915332e-22	6.2703735176175e-20	CPEB3	protein_coding
ENSG00000175287.19	572.930606086272	-4.237870478526	0.453313595903105	1.13332490737641e-21	7.12923271041424e-20	PHYHD1	protein_coding
ENSG00000162496.9	6312.28869809031	-2.58356981930593	0.279194954662161	1.35050395863794e-21	8.38965560860909e-20	DHRS3	protein_coding
ENSG00000170315.14	7478.4053289367	-1.55564991608027	0.167575218288327	1.45923758953097e-21	9.04636669634075e-20	UBB	protein_coding
ENSG00000162972.10	818.117086902582	-1.65100798919968	0.178613798670197	1.76477751906322e-21	1.08729903813395e-19	MAIP1	protein_coding
ENSG00000182704.8	6008.62836000546	-4.00097839031862	0.430109126058015	1.91981005143232e-21	1.18038752299873e-19	TSKU	protein_coding
ENSG00000172057.10	6572.32950229321	-2.15353244189571	0.234637786765619	1.9907852747399e-21	1.21902011209687e-19	ORMDL3	protein_coding
ENSG00000184227.8	288.29894070214	-3.5378963768116	0.380402598681962	1.98969004356334e-21	1.21902011209687e-19	ACOT1	protein_coding
ENSG00000138670.18	1118.69732073279	-3.01047459526094	0.325334665061039	2.22145851827099e-21	1.35472774771055e-19	RASGEF1B	protein_coding
ENSG00000091428.18	657.882317360515	-3.34971686392082	0.360969279633874	2.24960024352209e-21	1.36910122137768e-19	RAPGEF4	protein_coding
ENSG00000115486.12	5577.34780765204	-2.30731583513707	0.251949824807616	2.53445896412227e-21	1.53002630569986e-19	GGCX	protein_coding
ENSG00000127948.16	12785.8415422059	-2.69500515294631	0.292953104584698	2.55630544617723e-21	1.54010973792525e-19	POR	protein_coding
ENSG00000185432.12	19793.5613325771	-3.29370466800967	0.355861956616597	2.73340509467381e-21	1.643500978912e-19	METTL7A	protein_coding
ENSG00000176641.11	1953.58255313695	-3.17802671198208	0.343864221309304	2.86417363816022e-21	1.71867637770404e-19	RNF152	protein_coding
ENSG00000053254.16	1543.65022841487	-1.84216911253093	0.201545442917183	3.4150742089077e-21	2.03700332743672e-19	FOXN3	protein_coding
ENSG00000156869.14	1260.11352622793	-2.84122569271452	0.309344471034066	3.49502876045772e-21	2.06821435127244e-19	FRRS1	protein_coding
ENSG00000148572.16	1011.71569056247	-1.45846147035092	0.158668040384962	4.17554950334597e-21	2.46119052713953e-19	NRBF2	protein_coding
ENSG00000171100.15	594.07980743401	-1.79835465461519	0.197140332361943	4.27631674248773e-21	2.51563363890589e-19	MTM1	protein_coding
ENSG00000159921.19	4637.70898000386	-2.91116879722578	0.317461550058581	4.3284082786619e-21	2.53631172383509e-19	GNE	protein_coding
ENSG00000121690.11	790.256406903677	-4.44848468287856	0.484144512842493	4.49485334109307e-21	2.62869909360058e-19	DEPDC7	protein_coding
ENSG00000186951.16	2362.59067321498	-2.63129384247911	0.288281810724081	4.59907747333079e-21	2.68440890417045e-19	PPARA	protein_coding
ENSG00000197272.2	186.964483207962	-5.29664908155591	0.582702621371026	5.22208703846469e-21	3.03032853086721e-19	IL27	protein_coding
ENSG00000055957.11	41754.540096172	-5.7889919723582	0.642135689010611	5.3775341148143e-21	3.11449717601324e-19	ITIH1	protein_coding
ENSG00000163626.17	823.098619949764	-1.41204479466356	0.154101934035508	6.00710727715861e-21	3.45241484069022e-19	COX18	protein_coding
ENSG00000112425.16	257.605734714029	-2.14182191456831	0.236931625834229	7.12039747129589e-21	4.06106783777167e-19	EPM2A	protein_coding
ENSG00000079739.17	5992.45633040079	-2.82514212517718	0.310576524429404	7.72247095260204e-21	4.38774094371467e-19	PGM1	protein_coding
ENSG00000187193.9	3055.87646212394	-4.52146916706264	0.49552871718103	7.71413357231723e-21	4.38774094371467e-19	MT1X	protein_coding
ENSG00000093134.15	315.47040926573	-4.44444941985158	0.486904079165243	7.86060419828366e-21	4.44933972607198e-19	VNN3	protein_coding
ENSG00000162391.12	452.970940296975	-5.4460074649243	0.603970140319812	8.47069839286354e-21	4.75868896768317e-19	FAM151A	protein_coding
ENSG00000170011.14	523.078111908156	-3.94330388079318	0.431544635963689	8.96895892034149e-21	5.01830062020745e-19	MYRIP	protein_coding
ENSG00000214274.10	4644.87024689008	-4.47413084704886	0.491049302848226	8.983098328261e-21	5.01830062020745e-19	ANG	protein_coding
ENSG00000126106.14	833.967686908551	-2.30988884882368	0.25634967717693	9.8071358471056e-21	5.44814598645423e-19	TMEM53	protein_coding
ENSG00000143845.15	2076.89859951386	-3.91303759210171	0.428999707412766	1.04888547322728e-20	5.78393696590138e-19	ETNK2	protein_coding
ENSG00000133935.7	2451.62873308206	-1.98741115384304	0.2207605435346	1.05186782597833e-20	5.78972027817449e-19	ERG28	protein_coding
ENSG00000165475.15	3657.6689868291	-3.14122388303677	0.345304930382833	1.06005730196312e-20	5.82409097113426e-19	CRYL1	protein_coding
ENSG00000081377.17	1372.5790486251	-2.20457704555536	0.245316407273594	1.16579312911873e-20	6.37769420805826e-19	CDC14B	protein_coding
ENSG00000148803.12	1865.08099647893	-3.88142575388107	0.426241147028317	1.21191588259274e-20	6.59789041317717e-19	FUOM	protein_coding
ENSG00000106591.4	1609.77351159249	-1.14540488403069	0.125304611949498	1.26821777896649e-20	6.86695207153591e-19	MRPL32	protein_coding
ENSG00000134716.11	2155.34238481688	-3.73864723879905	0.410928372965514	1.32221118909903e-20	7.12534583883649e-19	CYP2J2	protein_coding
ENSG00000142494.13	2545.9149304191	-4.75392158980462	0.52599382174288	1.42817698449892e-20	7.65007217296083e-19	SLC47A1	protein_coding
ENSG00000124713.6	2577.12093310408	-5.79727172461527	0.651681224371853	1.54912303775067e-20	8.28310555703006e-19	GNMT	protein_coding
ENSG00000159335.18	19094.518457787	-2.15010476163137	0.240257122816491	1.62573103655912e-20	8.66437899878444e-19	PTMS	protein_coding
ENSG00000162882.15	4598.83467035158	-4.02755880570363	0.444616768435736	1.80986204814967e-20	9.60863462903293e-19	HAAO	protein_coding
ENSG00000138709.19	1431.43148337471	-1.87194671440198	0.209089305443238	1.83357970193941e-20	9.71490850262139e-19	LARP1B	protein_coding
ENSG00000145777.15	210.282863104554	-4.25179324607802	0.469965494318783	1.83636850431944e-20	9.71490850262139e-19	TSLP	protein_coding
ENSG00000135447.17	2103.16491159483	-4.96311288309817	0.552696888124187	2.00990523356258e-20	1.05583495453621e-18	PPP1R1A	protein_coding
ENSG00000147872.10	14306.4747060144	-3.96747387875649	0.438480372114922	2.0205528551266e-20	1.05927228382321e-18	PLIN2	protein_coding
ENSG00000215186.6	4.37319381448449	-4.35679920368642	0.482635425149509	2.08212674295245e-20	1.08615193491681e-18	GOLGA6B	protein_coding
ENSG00000137642.13	4942.2787204753	-3.00475642131758	0.333596310514914	2.11967623359203e-20	1.10381679065124e-18	SORL1	protein_coding
ENSG00000113790.11	6880.79389176913	-4.47828295224441	0.496681727647806	2.13048042092039e-20	1.10751693131284e-18	EHHADH	protein_coding
ENSG00000106823.12	774.502889772144	-3.39000784625469	0.37554195181302	2.34726901262501e-20	1.20971215223805e-18	ECM2	protein_coding
ENSG00000141664.10	1150.2666807677	-1.90977849712178	0.21411692097493	2.38624395779309e-20	1.22768561560478e-18	ZCCHC2	protein_coding
ENSG00000175899.15	66687.4305414034	-3.72984483230917	0.413217150798968	2.54138631138661e-20	1.30302620414126e-18	A2M	protein_coding
ENSG00000185652.12	102.193724254017	-4.15978807468942	0.46151556652644	2.60131199578412e-20	1.33078030779575e-18	NTF3	protein_coding
ENSG00000186714.12	8.65358933882199	-3.03730913745698	0.337932452959068	2.60440590578201e-20	1.33078030779575e-18	CCDC73	protein_coding
ENSG00000060762.19	3151.82887212496	-2.86383585931877	0.319578464169507	2.75799371364822e-20	1.40685870132485e-18	MPC1	protein_coding
ENSG00000168904.15	1030.02638375171	-1.996989707306	0.224544727460213	2.80934518425332e-20	1.43061603489961e-18	LRRC28	protein_coding
ENSG00000165478.7	148.748231068809	-6.6245868642021	0.768382936893959	2.82850428771563e-20	1.43623458311118e-18	HEPACAM	protein_coding
ENSG00000076555.15	4062.86257983223	-3.03451543292917	0.338147868868639	2.94713687992645e-20	1.49064391208848e-18	ACACB	protein_coding
ENSG00000075239.14	8384.0075253681	-3.41574746460122	0.379598795274537	3.07715314759434e-20	1.55378072004076e-18	ACAT1	protein_coding
ENSG00000152990.14	2994.40779454396	-2.22595007618678	0.250875305202097	3.28459430291168e-20	1.65573412814957e-18	ADGRA3	protein_coding
ENSG00000138606.19	426.230497621071	-2.92330309019431	0.326763065900634	3.37451455820196e-20	1.69605700010252e-18	SHF	protein_coding
ENSG00000250722.6	9840.42835488151	-3.81680489056411	0.424672988873672	3.59422832063054e-20	1.79669413363339e-18	SELENOP	protein_coding
ENSG00000170385.10	3464.56422681577	-2.60911565698755	0.293247228151763	3.62917354504527e-20	1.81113905765484e-18	SLC30A1	protein_coding
ENSG00000139178.11	8070.90969959154	-2.19203859512214	0.247590368421615	3.86978774032168e-20	1.92800423142183e-18	C1RL	protein_coding
ENSG00000117118.10	3764.50963556931	-2.25823527037628	0.255287292296094	4.2309045070957e-20	2.10441816704263e-18	SDHB	protein_coding
ENSG00000120915.14	5406.83757086149	-3.51323037954251	0.391865757809796	4.28323233705806e-20	2.12691253513316e-18	EPHX2	protein_coding
ENSG00000182326.15	66057.8720295537	-3.55378108187849	0.396398889715213	4.33566829245998e-20	2.14938602121075e-18	C1S	protein_coding
ENSG00000182871.16	26295.5348493341	-2.2741935005421	0.257225458813708	4.44164011684226e-20	2.1946539607031e-18	COL18A1	protein_coding
ENSG00000123728.10	1675.35954535234	-1.49828657250592	0.167936747894439	4.57247769753419e-20	2.2518700608103e-18	RAP2C	protein_coding
ENSG00000135423.13	67.8727368502768	-3.91875043905564	0.438971554808883	6.10688332667207e-20	2.96848064043087e-18	GLS2	protein_coding
ENSG00000151014.6	408.400579466734	-2.86040795012167	0.322452394951571	6.18839709684462e-20	2.99836851570904e-18	NOCT	protein_coding
ENSG00000117592.9	15192.5302281596	-1.69440752572095	0.191791265175018	6.87642080262559e-20	3.30498664675791e-18	PRDX6	protein_coding
ENSG00000274286.2	143.819833784673	-3.09153184064001	0.347994525042562	6.97243311761908e-20	3.3457622570652e-18	ADRA2B	protein_coding
ENSG00000183230.17	108.635644772094	-4.39217015631719	0.494515017598617	7.55745162572232e-20	3.60913515197773e-18	CTNNA3	protein_coding
ENSG00000205143.3	165.808451178132	-5.50782946755394	0.629073327484808	8.0720588946725e-20	3.83045419149253e-18	ARID3C	protein_coding
ENSG00000122378.14	5600.32845160121	-1.80021271656714	0.204738068773745	8.46779187923686e-20	4.01188437088591e-18	PRXL2A	protein_coding
ENSG00000100116.17	948.241218759429	-2.91057350448402	0.329217345540637	8.54274064291806e-20	4.04099973255759e-18	GCAT	protein_coding
ENSG00000168291.13	1551.12740521051	-1.47597206877434	0.166876753870477	9.5668834203522e-20	4.49703595377717e-18	PDHB	protein_coding
ENSG00000130203.10	93795.9883010238	-4.34010233949412	0.490186331002511	9.978648587743e-20	4.68323941477725e-18	APOE	protein_coding
ENSG00000162928.9	1602.98067468979	-1.43810838672401	0.162574121344608	1.0233658507127e-19	4.79540589481854e-18	PEX13	protein_coding
ENSG00000130707.18	32314.7248182533	-3.90793368826554	0.440658422737316	1.03508603937306e-19	4.84074001529516e-18	ASS1	protein_coding
ENSG00000010379.16	278.242969460274	-5.67262772736459	0.652113394098511	1.05799004333391e-19	4.93448533762418e-18	SLC6A13	protein_coding
ENSG00000134824.14	5535.5798887526	-3.46169632065518	0.390648147594989	1.06981163756568e-19	4.98186156510565e-18	FADS2	protein_coding
ENSG00000164344.16	3631.26234696031	-4.71108626259139	0.535751353864312	1.32658555031363e-19	6.12993073040757e-18	KLKB1	protein_coding
ENSG00000187630.17	798.674648262994	-2.40520260479084	0.275666396496437	1.36251935894371e-19	6.28627383125599e-18	DHRS4L2	protein_coding
ENSG00000156110.15	2199.64735827157	-2.37812481166546	0.272899504058047	1.46558357678744e-19	6.74100906908545e-18	ADK	protein_coding
ENSG00000006831.10	5165.42964272444	-1.66384365075767	0.190191519828851	1.56577619908992e-19	7.19080317934806e-18	ADIPOR2	protein_coding
ENSG00000165672.7	8505.271851325	-2.03131491820885	0.233782773535364	1.70661094885735e-19	7.80168727353215e-18	PRDX3	protein_coding
ENSG00000100225.18	4480.20591672632	-1.02379652731531	0.1152826750511	1.73142742121044e-19	7.8910397676262e-18	FBXO7	protein_coding
ENSG00000106733.21	1109.82747098673	-1.82992697582116	0.210411583005935	1.90268284048174e-19	8.64522493058343e-18	NMRK1	protein_coding
ENSG00000110046.13	2409.96583827846	-1.33827941652002	0.15243604124985	2.27764509120602e-19	1.02401692141114e-17	ATG2A	protein_coding
ENSG00000122971.9	5358.10327721771	-2.89003411926445	0.331209105557818	2.31138870912258e-19	1.03762986682545e-17	ACADS	protein_coding
ENSG00000150656.15	963.547892812824	-5.67675509045233	0.659626993383545	2.35177830276402e-19	1.05260534708017e-17	CNDP1	protein_coding
ENSG00000138802.11	2092.85544805689	-1.58385325762756	0.181929111111286	2.64470567607648e-19	1.18018512755228e-17	SEC24B	protein_coding
ENSG00000144331.20	273.572274405015	-5.02034226567666	0.579231516570729	3.04511350613672e-19	1.35237856967612e-17	ZNF385B	protein_coding
ENSG00000135437.10	203.351246565602	-3.34567993465622	0.382931424890861	3.05674433215098e-19	1.35396591031948e-17	RDH5	protein_coding
ENSG00000170430.10	2670.27199075165	-2.35239439785102	0.272797049163117	3.1951230105414e-19	1.41108507823954e-17	MGMT	protein_coding
ENSG00000101474.12	8264.15275538074	-1.88600601374955	0.218716081196291	3.40375308173888e-19	1.49660174047735e-17	APMAP	protein_coding
ENSG00000126953.8	325.904641181777	-1.26156031872767	0.144315513596953	3.71974252476196e-19	1.62598905721091e-17	TIMM8A	protein_coding
ENSG00000139631.19	1342.38328656571	-2.04145767000753	0.237436237808353	3.77031031256571e-19	1.64569098672238e-17	CSAD	protein_coding
ENSG00000159650.9	2938.12752898497	-6.4916572027414	0.777359729794658	4.01032006469191e-19	1.74283038747562e-17	UROC1	protein_coding
ENSG00000147576.17	299.543463964628	-3.33513269735306	0.383221081892798	4.09942687456548e-19	1.77897302761035e-17	ADHFE1	protein_coding
ENSG00000089057.15	2217.99248216817	-1.83833096460999	0.214142279230274	5.03264658942981e-19	2.14661733372218e-17	SLC23A2	protein_coding
ENSG00000130988.13	4101.51968466259	-4.23492666900803	0.488385506450707	5.27632263946131e-19	2.24735318340526e-17	RGN	protein_coding
ENSG00000108515.18	2308.53594187336	-3.73581355196268	0.430423998101977	5.57727211410621e-19	2.36209701432365e-17	ENO3	protein_coding
ENSG00000087076.9	343.329408805488	-2.75406964947555	0.320035257954911	5.64674975641047e-19	2.38814446265817e-17	HSD17B14	protein_coding
ENSG00000072506.13	3977.53630738083	-1.67518946277648	0.194811328943166	5.69407446899362e-19	2.40476264915481e-17	HSD17B10	protein_coding
ENSG00000011376.12	760.255980974747	-1.34599545301723	0.155568085146021	6.88309807220998e-19	2.88252595211445e-17	LARS2	protein_coding
ENSG00000141179.14	2020.01877155618	-2.31752364258423	0.271694995170533	7.02463884199669e-19	2.93769219058529e-17	PCTP	protein_coding
ENSG00000108439.11	1685.15237469799	-2.09788721468747	0.246158087867954	7.12810460389531e-19	2.97265788515929e-17	PNPO	protein_coding
